"x","y"
-1.01624469901666,1.54889494871327
-1.03956310587391,1.54545791233652
-1.05318859927471,1.54833999453105
-1.07660183417226,1.54429819905546
-1.1000568095557,1.53995197428467
-1.12354971198315,1.53530001520702
-1.1470767053879,1.53034106334644
-1.17063393163544,1.52507390709185
-1.18491024781176,1.52671683544483
-1.20851627988122,1.52082982463644
-1.23214084361827,1.51463125898577
-1.25577999827374,1.50812011750338
-1.27942978387999,1.50129542761212
-1.30308622183319,1.4941562654363
-1.31790973119571,1.49449137146288
-1.34156746642113,1.48672068930107
-1.36521981224555,1.47863305822427
-1.38886272142009,1.47022775191564
-1.41249213102818,1.46150409410124
-1.43610396309024,1.45246145879711
-1.4513650898918,1.45142830582907
-1.4749294757145,1.44174603994584
-1.49846396577146,1.43174322272377
-1.52196442794466,1.42141943166538
-1.5454267181261,1.41077429569005
-1.56884668084175,1.3998074953373
-1.58443053449954,1.39735434724651
-1.60775333353493,1.38574346721036
-1.63102127676975,1.37381027605826
-1.65423016956314,1.36155466269475
-1.67737580907041,1.34897656854907
-1.7004539848833,1.33607598773332
-1.71624102624774,1.33216023046608
-1.73917161640822,1.3186148701231
-1.7620220727059,1.30474732301065
-1.78478816092732,1.2905577954008
-1.80746564253082,1.27604654692405
-1.83005027529991,1.26121389068116
-1.84591701441203,1.25580240409342
-1.86830321144078,1.24032808601362
-1.89058381749649,1.22453362129204
-1.91275458223173,1.20841953787159
-1.93481125491652,1.19198641760655
-1.9567495851014,1.17523489632701
-1.9725693068051,1.16830437405979
-1.99425820508643,1.15091817441905
-2.01581601785129,1.13321580563364
-2.03723850242672,1.11519811992159
-2.05852141975273,1.09686602367902
-2.07966053505174,1.07822047749645
-2.09530404866942,1.06975769289269
-2.11614287606206,1.05048834541252
-2.13682522949281,1.0309087549725
-2.15734689802001,1.01102009894239
-2.17770367833998,0.990823608846683
-2.19789137545933,0.970320570332224
-2.2132277846006,0.960322586667905
-2.23306476694146,0.939210524535753
-2.25272013768702,0.917796095214661
-2.27218974180875,0.896080800355192
-2.29146943594988,0.874066195446614
-2.310555089097,0.851753889735691
-2.32545257755003,0.840228213320398
-2.34413780839807,0.817325548320097
-2.36261668598173,0.794130331868298
-2.38088513536764,0.770644387266523
-2.39893909731565,0.746869591045393
-2.41677452894644,0.72280787283449
-2.43110115850181,0.709772547825969
-2.44848746963527,0.685142986220574
-2.46564322663858,0.660232608684462
-2.48256445872982,0.635043555778975
-2.49924721480864,0.609578020391778
-2.51568756411624,0.583838247558001
-2.52931208009385,0.569321891631905
-2.54525590823941,0.543040586657524
-2.5609456659625,0.516492090317149
-2.57637751043736,0.489678854285887
-2.59154762245396,0.462603381371153
-2.60645220706695,0.435268225285567
-2.61924484725758,0.4193100056034
-2.6336070925176,0.391463346751457
-2.6476925775823,0.36336496890722
-2.66149761100957,0.33501762697389
-2.67501852883217,0.306424125505132
-2.68825169519211,0.277587318430437
-2.70008499788857,0.260236867654215
-2.71273186934205,0.23092220723927
-2.72508025671727,0.201373096398104
-2.73712664288137,0.17159258366086
-2.7488675419398,0.141583765443362
-2.76029949985286,0.111349785725891
-2.77104910662919,0.0926670581360665
-2.78185295061435,0.0619923759653661
-2.79233768857892,0.0311022462955399
-2.8025,-9.91809644188066e-16
-2.81233659924053,-0.0313109862035643
-2.81184641476197,-0.0626185615811786
-2.80103440162882,-0.0936062512928516
-2.79027335929117,-0.112601884113734
-2.77882670064919,-0.143148632666374
-2.76706783729565,-0.173470049252048
-2.75500022522718,-0.203562955837932
-2.74262735265053,-0.233424221977942
-2.72995273936583,-0.263050765137657
-2.7180884412304,-0.280712792129992
-2.70482102920017,-0.30986083495095
-2.6912626192065,-0.338765197792016
-2.67741685119152,-0.367422992860373
-2.66328739355985,-0.395831381783507
-2.64887794254372,-0.42398757588752
-2.63603486855011,-0.440254821276068
-2.62107662758125,-0.467898459858983
-2.60584964250087,-0.495281838457817
-2.59035771444972,-0.5224023698186
-2.57460466918297,-0.549257517659055
-2.55859435642053,-0.575844796899352
-2.54490016599525,-0.590666416526248
-2.52838695999908,-0.616710709242161
-2.51162817292737,-0.64247998752031
-2.49462774382125,-0.667971973237687
-2.47738963240832,-0.693184440506992
-2.45991781844167,-0.718115215859088
-2.44550254694369,-0.731450845815448
-2.42757534391699,-0.755811927461957
-2.40942649111678,-0.779885112995651
-2.3910600417592,-0.803668440282257
-2.3724800657599,-0.827160000396113
-2.35369064906531,-0.850357937753846
-2.33868589868418,-0.862177783056794
-2.31948991921186,-0.884783122140648
-2.30009684636669,-0.907089592986184
-2.28051082351287,-0.929095554552559
-2.26073600668911,-0.950799419687066
-2.24077656393566,-0.972199655209785
-2.22531469338747,-0.982484518449993
-2.2049985475339,-1.00327311147477
-2.1845103451448,-1.02375379990867
-2.16385429552989,-1.04392526714603
-2.14303461663147,-1.06378625085465
-2.12205553435061,-1.08333554301152
-2.10626885170265,-1.09207679320464
-2.08498366882726,-1.11099929555489
-2.06355180129048,-1.12960680837357
-2.04197750009561,-1.14789834106798
-2.02026502084058,-1.16587295741078
-1.99841862304679,-1.18352977552698
-1.98243858596537,-1.19072925770821
-1.96033714200126,-1.2077480510415
-1.93811457490434,-1.22444672638502
-1.91577515319561,-1.24082461898078
-1.89332314597747,-1.25688111823673
-1.87076282226877,-1.27261566766555
-1.85471924992744,-1.27828555406896
-1.83195509664302,-1.29337475044566
-1.80909542679392,-1.30814065142849
-1.7861445024431,-1.3225829161764
-1.76310658226712,-1.33670125752725
-1.73998592090061,-1.35049544188902
-1.7240062217076,-1.35465802585006
-1.70073282243055,-1.36780340914685
-1.67738941508996,-1.38062425489354
-1.65398023163772,-1.39312054253416
-1.63050949673695,-1.40529230442189
-1.60698142711936,-1.41713962566378
-1.59118984632406,-1.41982705967397
-1.56755972254409,-1.4310259651381
-1.54388486026518,-1.4419010001327
-1.52016943811765,-1.45245245907446
-1.49641762362592,-1.46268068824328
-1.47263357258198,-1.47258608558163
-1.45715046370169,-1.4738400652066
-1.4333143568848,-1.48310119831398
-1.40945840427685,-1.49204100127614
-1.38558670853565,-1.50066007653153
-1.36170335750034,-1.50895907706741
-1.33781242358411,-1.51693870617533
-1.32275354745408,-1.51681010182049
-1.29885960029607,-1.52415329789869
-1.2749701889205,-1.53117953169674
-1.25108931803457,-1.53788970513539
-1.22722097393699,-1.54428476911048
-1.20336912393284,-1.55036572320614
-1.18884497902559,-1.54891416197627
-1.1650379402478,-1.55437008834346
-1.14125917772651,-1.5595151927427
-1.11751257702244,-1.56435066650674
-1.09380200183859,-1.56887774812069
-1.07013129346033,-1.57309772289479
-1.05624648094609,-1.57039112304435
-1.03266693759129,-1.57400092569482
-1.00913864485961,-1.57730775501715
-0.985665348856166,-1.5803130802201
-0.962250770536815,-1.58301841560456
-0.938898605176065,-1.58542532019798
-0.925751232004304,-1.581539380906
-0.902534873027592,-1.58335427804095
-0.879391853497379,-1.58487568607835
-0.865839877068413,-1.60369742803442
-0.852000132962049,-1.62242587321324
-0.837873102414345,-1.64105705972329
-0.833954514795186,-1.65423945583096
-0.819254560757403,-1.67266423991931
-0.804269072634267,-1.69097988215627
-0.788998737572979,-1.70918242445538
-0.773444294288402,-1.72726791129159
-0.757606533083327,-1.74523239034712
-0.75229655940095,-1.75839389439119
-0.735894739669084,-1.77610451699378
-0.719212282537231,-1.79368230057321
-0.702250184705018,-1.81112331211076
-0.685009494443071,-1.8284236250323
-0.667491311565932,-1.84557931985681
-0.660779454580089,-1.8585964791437
-0.642709791908735,-1.87545121094667
-0.624366244939323,-1.89214961525451
-0.605750119232441,-1.90868780744476
-0.586862771638121,-1.92506191323054
-0.567705610221143,-1.94126806930844
-0.55959142678027,-1.95401617809956
-0.539899066350114,-1.96987489202153
-0.519941422713955,-1.98555413869701
-0.499720107889732,-2.0010501052243
-0.479236784617561,-2.01635899291566
-0.458493166237424,-2.03147701794112
-0.448986373917547,-2.04383089517112
-0.427727507081939,-2.05855590601815
-0.406213787415877,-2.07307879827712
-0.384447129277674,-2.08739585396444
-0.362429496895462,-2.10150337315573
-0.340162904197556,-2.11539767462204
-0.329283429826482,-2.12723244947955
-0.306525156187565,-2.14068934976194
-0.283524260404884,-2.15392210714247
-0.260282953354263,-2.16692712150263
-0.236803494646033,-2.17970081457461
-0.213088192408549,-2.19223963056658
-0.200866161945493,-2.20343153170198
-0.176686289977662,-2.2154900191757
-0.152277787692677,-2.22730310326958
-0.127643154971378,-2.23886732430393
-0.102784939014391,-2.25017924816715
-0.0777057340795177,-2.26123546692679
-0.064181403623238,-2.27166261101802
-0.0386681903759427,-2.28219730352791
-0.0129420505270803,-2.29246623027979
0.0129942362146907,-2.30246609411156
0.0391378445100647,-2.31219362705254
0.0654859036968801,-2.32164559091676
0.0802622756935551,-2.3311887663127
0.107010444968635,-2.34007999955128
0.133954184400242,-2.34868613374725
0.161090445260271,-2.3570040557202
0.188416135147129,-2.36503068499038
0.215928118337465,-2.37276297435114
0.23189645726351,-2.38130641552139
0.259771448405387,-2.388441019375
0.287823069374914,-2.39527234700465
0.316048014822067,-2.40179748994321
0.344442937940685,-2.40801357580014
0.373004450862697,-2.41391776880991
0.390095109867746,-2.42134991736085
0.418979476557314,-2.42662196659549
0.448020027120478,-2.43157384085475
0.477213213521644,-2.43620285626922
0.506555448737415,-2.44050636826995
0.536043107191659,-2.44448177210968
0.554177167838638,-2.45069602017931
0.583944644045632,-2.45400755531932
0.613846439896212,-2.45698341212646
0.64387878008588,-2.45962115025515
0.674037853031145,-2.46191837171387
0.704319811343583,-2.46387272135628
0.723409439708269,-2.4687681332734
0.753925485777919,-2.47002984764893
0.784552665054299,-2.47094188667196
0.815286991794656,-2.47150207138135
0.846124446914747,-2.47170826803596
0.877060978499769,-2.47155838857282
0.897009835138113,-2.47504039676089
0.92813223517639,-2.47417228584262
0.959341364149484,-2.47294211318236
0.990633044047089,-2.47134797789604
1.02200306667055,-2.46938802698116
1.05344719417837,-2.46706045573944
1.07415089609716,-2.46904152695992
1.10573040403843,-2.46597349626249
1.13737113102003,-2.46253272510174
1.16906872619364,-2.45871760609783
1.20081881187716,-2.4545265821941
1.23261698413226,-2.44995814704166
1.25396361662157,-2.45035841520638
1.28584464809878,-2.44503084322362
1.3177604026477,-2.43932164893765
1.34970637718223,-2.43322953254283
1.38167804532312,-2.42675324676369
1.41367085800501,-2.41989159719897
1.43554153392365,-2.41863945913528
1.46235349740523,-2.40246778108041
1.48369700765609,-2.37753605206235
1.50469091447356,-2.35243867820398
1.52533409483036,-2.3271802351411
1.54562548306344,-2.30176530380727
1.5558218601149,-2.28281926932181
1.57540669649597,-2.25710512194708
1.59463688777996,-2.2312482539099
1.61351159754967,-2.20525326036082
1.6320300466051,-2.17912473826611
1.65019151290929,-2.15286728571477
1.65868806825281,-2.13370495465157
1.67613363127527,-2.10720343648747
1.69322038774827,-2.08058678195986
1.70994784358055,-2.05385958674614
1.72631556144986,-2.02702644420309
1.74232316069974,-2.00009194468332
1.74913473294446,-1.98085029023254
1.76442117908466,-1.95372683239414
1.77934670347754,-1.92651576380523
1.79391115093647,-1.89922165600555
1.80811442230394,-1.87184907414329
1.82195647430034,-1.8444025763044
1.82710828408495,-1.82521574812419
1.84022799020853,-1.7976350610022
1.85298668075923,-1.76999408311839
1.86538453429951,-1.74229733765336
1.87742178439602,-1.71454933741078
1.88909871942157,-1.68675458416286
1.8926260669705,-1.6677531522826
1.90358345516117,-1.63987835096032
1.91418172014146,-1.611970229261
1.92442136737612,-1.58403323834729
1.93430295603195,-1.55607181512466
1.94382709873444,-1.52809038160629
1.94577500789222,-1.50940060755446
1.95458630913836,-1.48139235676046
1.96304232051591,-1.4533772660585
1.9711438659046,-1.42535969161306
1.97889182131623,-1.39734397157533
1.98628711460762,-1.36933442547052
1.98670992560022,-1.3510775643355
1.99340288412426,-1.32309324712919
1.99974627219267,-1.2951279446099
2.00574122203131,-1.26718589575417
2.01138891617072,-1.23927131791138
2.01669058711732,-1.21138840621648
2.01565150054126,-1.19368004317176
2.02026502084058,-1.16587295741078
2.02453651193273,-1.13810998411175
2.02846740280546,-1.11039522377093
2.03205917067819,-1.08273275180315
2.03531334063356,-1.05512661798281
2.03288391541333,-1.03807604261542
2.03546765435385,-1.01059462908614
2.03771865402355,-0.983181543669565
2.0396386271459,-0.955840728088537
2.04122933237037,-0.928576095706268
2.04249257386649,-0.901391530998202
2.03875218214527,-0.885101152569329
2.03936608870792,-0.858088258476571
2.03965821302215,-0.831166906957447
2.03963053715924,-0.804340861763598
2.03928508659209,-0.777613855200306
2.03862392975424,-0.750989587631697
2.03365917189207,-0.735554394174772
2.03237297741787,-0.709146575483923
2.03077753524462,-0.682852400372118
2.02887508112824,-0.656675436607276
2.02666789149817,-0.63061921763007
2.02415828298399,-0.604687242094743
2.01806236603057,-0.590194306017941
2.01495502803963,-0.564521171924312
2.01155245744348,-0.538982564017272
2.00785712683662,-0.513581837337167
2.0038715465712,-0.488322309935275
1.99959826425387,-0.463207262452316
1.99247034743809,-0.449735295062048
1.98762945031178,-0.424918897628443
1.98250871238045,-0.400256593455305
1.97711082514594,-0.375751509456657
1.9714385147808,-0.351406733126733
1.96549454159837,-0.327225312158092
1.95743905253392,-0.314844269258049
1.95096016854577,-0.290998541014304
1.94421810216414,-0.267325068682613
1.93721574488435,-0.243826737066206
1.929956019632,-0.220506389359706
1.92244188020934,-0.197366826808539
1.91356780565394,-0.186137567256936
1.90555382001315,-0.163367809295172
1.89729446127652,-0.14078698522955
1.88879280114334,-0.118397725243893
1.88005193936752,-0.0962026159760336
1.8710750031832,-0.0742042002199602
1.86149515830738,-0.0641781990469382
1.85205556203814,-0.0425806218752004
1.84238943215276,-0.0211871006644117
1.8325,-5.2920049808155e-16
